"_id","Civilité","Découverte_Akigora","Mailing","SMS","Date_de_Création","Date_Mise_à_Jour","Acceptation_CGU","Validation_Email"
"65096b44f95a870ce72f9e23","male","bouche à oreille","FALSE","FALSE","19/09/2023","27/09/2023","VRAI","TRUE"
"650889cbf95a870ce72f9c2d","male","linkedin","TRUE","FALSE","18/09/2023","04/10/2023","VRAI","TRUE"
"65085508f95a870ce72f9b19","male","linkedin","TRUE","TRUE","18/09/2023","18/09/2023","VRAI","TRUE"
"6508370af95a870ce72f9aa3","female","bouche à oreille","FALSE","FALSE","18/09/2023","12/10/2023","VRAI","TRUE"
"65081e24f95a870ce72f9a69","male","linkedin","TRUE","FALSE","18/09/2023","18/09/2023","VRAI","TRUE"
"6506aa5bf95a870ce72f983a","male","parrainage","FALSE","TRUE","17/09/2023","25/09/2023","VRAI","TRUE"
"650621c1f95a870ce72f97e4","male","bouche à oreille","TRUE","TRUE","16/09/2023","21/09/2023","VRAI","TRUE"
"65056f78f95a870ce72f9626","male","linkedin","TRUE","TRUE","16/09/2023","15/10/2023","VRAI","TRUE"
"650439e0f95a870ce72f935e","female","autre","FALSE","FALSE","15/09/2023","15/09/2023","VRAI","TRUE"
"65042a4ef95a870ce72f934c","female","autre","FALSE","TRUE","15/09/2023","15/09/2023","VRAI","TRUE"
"65031ae9f95a870ce72f912c","female","bouche à oreille","FALSE","TRUE","14/09/2023","19/09/2023","VRAI","TRUE"
"6502e392f95a870ce72f8f61","male","bouche à oreille","FALSE","FALSE","14/09/2023","16/10/2023","VRAI","TRUE"
"6502c663f95a870ce72f8e60","female","entreprise partenaire","FALSE","FALSE","14/09/2023","27/11/2023","VRAI","TRUE"
"65006b3bf95a870ce72f869b","male","bouche à oreille","FALSE","FALSE","12/09/2023","12/09/2023","VRAI","TRUE"
"65002e4c0182db7f4f39feab","male","bouche à oreille","TRUE","TRUE","12/09/2023","12/09/2023","VRAI","TRUE"
"64ff1c30ca076d68b3b61c81","male","bouche à oreille","FALSE","FALSE","11/09/2023","12/09/2023","VRAI","TRUE"
"64fee25a18cd730cf4f4d6ab","male","linkedin","TRUE","FALSE","11/09/2023","13/09/2023","VRAI","TRUE"
"64fe0d8018cd730cf4f4d574","male","bouche à oreille","FALSE","FALSE","10/09/2023","10/09/2023","VRAI","TRUE"
"64fd7f8318cd730cf4f4d476","female","autre","FALSE","FALSE","10/09/2023","10/09/2023","VRAI","TRUE"
"64fd79ce18cd730cf4f4d46f","female","bouche à oreille","TRUE","TRUE","10/09/2023","18/09/2023","VRAI","TRUE"
"64fb125218cd730cf4f4d1d0","male","autre","TRUE","FALSE","08/09/2023","12/09/2023","VRAI","TRUE"
"64f9b81118cd730cf4f4ce28","male","linkedin","TRUE","FALSE","07/09/2023","07/09/2023","VRAI","TRUE"
"64f9a02818cd730cf4f4cdd5","female","autre","FALSE","FALSE","07/09/2023","11/09/2023","VRAI","TRUE"
"64f8cb7b18cd730cf4f4cb5b","male","bouche à oreille","TRUE","TRUE","06/09/2023","16/10/2023","VRAI","TRUE"
"64f8bb3f18cd730cf4f4cb1e","male","autre","TRUE","FALSE","06/09/2023","06/09/2023","VRAI","TRUE"
"64f888cf18cd730cf4f4cad0","male","linkedin","FALSE","FALSE","06/09/2023","06/09/2023","VRAI","TRUE"
"64f7868718cd730cf4f4c8c0","female","bouche à oreille","FALSE","TRUE","05/09/2023","28/11/2023","VRAI","TRUE"
"64f7815c18cd730cf4f4c8be","male","bouche à oreille","FALSE","FALSE","05/09/2023","11/09/2023","VRAI","TRUE"
"64f71b7918cd730cf4f4c7ae","female","entreprise partenaire","FALSE","FALSE","05/09/2023","13/10/2023","VRAI","TRUE"
"64f7172718cd730cf4f4c7a8","male","linkedin","FALSE","FALSE","05/09/2023","17/10/2023","VRAI","TRUE"
"64f6ec6c3473cc61a0538509","female","bouche à oreille","FALSE","FALSE","05/09/2023","30/11/2023","VRAI","TRUE"
"64f6d6423473cc61a053847b","female","autre","TRUE","FALSE","05/09/2023","07/11/2023","VRAI","TRUE"
"64f5ebef56981a517a4eb6dc","male","bouche à oreille","FALSE","FALSE","04/09/2023","08/11/2023","VRAI","TRUE"
"64f5cf155ed8b045bf48cf27","male","autre","FALSE","FALSE","04/09/2023","04/09/2023","VRAI","TRUE"
"64f498a6a9dac508a2a2a00a","female","autre","FALSE","TRUE","03/09/2023","25/10/2023","VRAI","TRUE"
"64f1eeb788afda3cddd6fafe","male","bouche à oreille","FALSE","TRUE","01/09/2023","01/09/2023","VRAI","TRUE"
"64f1e5c388afda3cddd6fad5","male","linkedin","TRUE","TRUE","01/09/2023","20/09/2023","VRAI","TRUE"
"64f1e06c88afda3cddd6fac7","male","autre","TRUE","TRUE","01/09/2023","04/12/2023","VRAI","TRUE"
"64f1b99188afda3cddd6f980","female","bouche à oreille","TRUE","FALSE","01/09/2023","04/09/2023","VRAI","TRUE"
"64f1b33a88afda3cddd6f923","female","entreprise partenaire","FALSE","FALSE","01/09/2023","20/11/2023","VRAI","TRUE"
"64f1a7a588afda3cddd6f89d","female","bouche à oreille","FALSE","FALSE","01/09/2023","01/09/2023","VRAI","TRUE"
"64f18ca788afda3cddd6f85d","male","bouche à oreille","FALSE","FALSE","01/09/2023","30/10/2023","VRAI","TRUE"
"64f184be88afda3cddd6f852","male","bouche à oreille","FALSE","FALSE","01/09/2023","01/09/2023","VRAI","TRUE"
"64f0edd388afda3cddd6f7b9","female","autre","FALSE","FALSE","31/08/2023","13/09/2023","VRAI","TRUE"
"64f09c9d88afda3cddd6f74b","male","linkedin","FALSE","FALSE","31/08/2023","23/11/2023","VRAI","TRUE"
"64f0961388afda3cddd6f746","male","bouche à oreille","TRUE","FALSE","31/08/2023","06/09/2023","VRAI","TRUE"
"64f0619e88afda3cddd6f6a6","female","bouche à oreille","FALSE","FALSE","31/08/2023","10/10/2023","VRAI","TRUE"
"64ef9bde88afda3cddd6f4e9","female","recherche web","FALSE","FALSE","30/08/2023","30/08/2023","VRAI","TRUE"
"64ef672788afda3cddd6f4a0","female","autre","FALSE","FALSE","30/08/2023","31/08/2023","VRAI","TRUE"
"64eef14b88afda3cddd6f321","female","parrainage","FALSE","FALSE","30/08/2023","06/09/2023","VRAI","TRUE"
"64eee66688afda3cddd6f317","male","bouche à oreille","FALSE","FALSE","30/08/2023","30/08/2023","VRAI","TRUE"
"64ee257688afda3cddd6f240","female","autre","FALSE","FALSE","29/08/2023","29/08/2023","VRAI","TRUE"
"64ee08ac88afda3cddd6f224","female","association partenaire","FALSE","FALSE","29/08/2023","25/09/2023","VRAI","TRUE"
"64ecfbc7364aa0079116ae7f","male","bouche à oreille","TRUE","TRUE","28/08/2023","28/08/2023","VRAI","TRUE"
"64ecf9cd364aa0079116ae6f","male","bouche à oreille","FALSE","FALSE","28/08/2023","28/08/2023","VRAI","TRUE"
"64ecaad4364aa0079116acf4","female","entreprise partenaire","FALSE","FALSE","28/08/2023","31/08/2023","VRAI","TRUE"
"64ec93e839328140f591fd88","male","entreprise partenaire","TRUE","TRUE","28/08/2023","31/08/2023","VRAI","TRUE"
"64ec8c4339328140f591fd74","female","linkedin","FALSE","FALSE","28/08/2023","30/08/2023","VRAI","TRUE"
"64ec4f1b39328140f591fcd4","female","bouche à oreille","FALSE","FALSE","28/08/2023","18/10/2023","VRAI","TRUE"
"64e89dbd39328140f591f5e8","male","bouche à oreille","TRUE","FALSE","25/08/2023","25/08/2023","VRAI","TRUE"
"64e7360039328140f591f19b","male","bouche à oreille","FALSE","TRUE","24/08/2023","25/08/2023","VRAI","TRUE"
"64e7226b39328140f591f15f","male","linkedin","FALSE","FALSE","24/08/2023","25/10/2023","VRAI","TRUE"
"64e70cac39328140f591f123","female","entreprise partenaire","FALSE","FALSE","24/08/2023","24/08/2023","VRAI","TRUE"
"64e6023339328140f591eee6","male","autre","TRUE","TRUE","23/08/2023","30/11/2023","VRAI","TRUE"
"64e4ce3739328140f591ecda","female","linkedin","TRUE","FALSE","22/08/2023","25/11/2023","VRAI","TRUE"
"64e3a754911dbb2585e114e7","male","bouche à oreille","FALSE","TRUE","21/08/2023","22/08/2023","VRAI","TRUE"
"64e35636911dbb2585e11445","male","autre","FALSE","TRUE","21/08/2023","16/11/2023","VRAI","TRUE"
"64e3293d911dbb2585e1140e","female","bouche à oreille","FALSE","FALSE","21/08/2023","30/08/2023","VRAI","TRUE"
"64df86cf911dbb2585e10f8c","male","autre","FALSE","TRUE","18/08/2023","21/08/2023","VRAI","TRUE"
"64de40734ddf3367193b7ca3","male","recherche web","TRUE","TRUE","17/08/2023","23/11/2023","VRAI","TRUE"
"64db952f97d6b324b741dc87","male","recherche web","FALSE","FALSE","15/08/2023","04/09/2023","VRAI","TRUE"
"64d876b397d6b324b741d893","male","recherche web","TRUE","FALSE","13/08/2023","13/08/2023","VRAI","TRUE"
"64d655e097d6b324b741d4b9","male","linkedin","FALSE","FALSE","11/08/2023","11/08/2023","VRAI","TRUE"
"64d5c07597d6b324b741d357","male","linkedin","FALSE","FALSE","11/08/2023","11/08/2023","VRAI","TRUE"
"64d4d6ef97d6b324b741d1d9","male","autre","FALSE","FALSE","10/08/2023","10/08/2023","VRAI","TRUE"
"64d3ed2697d6b324b741cfa7","female","linkedin","TRUE","TRUE","09/08/2023","20/08/2023","VRAI","TRUE"
"64d3968297d6b324b741cf35","male","association partenaire","TRUE","FALSE","09/08/2023","26/10/2023","VRAI","TRUE"
"64d38cb197d6b324b741cf26","male","linkedin","FALSE","FALSE","09/08/2023","27/10/2023","VRAI","TRUE"
"64d34b6397d6b324b741ce37","female","autre","TRUE","TRUE","09/08/2023","23/08/2023","VRAI","TRUE"
"64d1e2e697d6b324b741c79f","male","recherche web","FALSE","FALSE","08/08/2023","09/08/2023","VRAI","TRUE"
"64d10f2397d6b324b741c595","male","linkedin","FALSE","TRUE","07/08/2023","11/09/2023","VRAI","TRUE"
"64d0a99897d6b324b741c38f","male","autre","FALSE","FALSE","07/08/2023","29/08/2023","VRAI","TRUE"
"64cce3e4643f6b152bdacd89","male","autre","TRUE","TRUE","04/08/2023","16/08/2023","VRAI","TRUE"
"64cbaa3f643f6b152bdacb14","male","linkedin","TRUE","TRUE","03/08/2023","29/11/2023","VRAI","TRUE"
"64cb6d5c643f6b152bdaca5a","male","autre","FALSE","FALSE","03/08/2023","04/08/2023","VRAI","TRUE"
"64ca6b5d643f6b152bdac95d","male","linkedin","TRUE","FALSE","02/08/2023","02/08/2023","VRAI","TRUE"
"64ca6506643f6b152bdac956","male","recherche web","FALSE","FALSE","02/08/2023","02/08/2023","VRAI","TRUE"
"64ca556a643f6b152bdac92f","male","bouche à oreille","FALSE","FALSE","02/08/2023","03/08/2023","VRAI","TRUE"
"64ca322c643f6b152bdac8dd","female","autre","FALSE","FALSE","02/08/2023","02/08/2023","VRAI","TRUE"
"64ca211f643f6b152bdac8ac","male","bouche à oreille","FALSE","TRUE","02/08/2023","02/08/2023","VRAI","TRUE"
"64c9fcb1643f6b152bdac843","female","entreprise partenaire","FALSE","FALSE","02/08/2023","02/08/2023","VRAI","TRUE"
"64c781302a54af607b924d00","female","linkedin","FALSE","FALSE","31/07/2023","31/07/2023","VRAI","TRUE"
"64c68ef72a54af607b924b7c","female","linkedin","TRUE","FALSE","30/07/2023","30/07/2023","VRAI","TRUE"
"64c4c3e42a54af607b924890","female","linkedin","FALSE","FALSE","29/07/2023","31/07/2023","VRAI","TRUE"
"64c3b1ed2a54af607b924696","female","linkedin","TRUE","TRUE","28/07/2023","01/12/2023","VRAI","TRUE"
"64c2a5f3b08815335114d7f4","male","linkedin","FALSE","TRUE","27/07/2023","21/10/2023","VRAI","TRUE"
"64c25af302ad7455c86b99c0","male","autre","TRUE","TRUE","27/07/2023","06/09/2023","VRAI","TRUE"
"64c2527302ad7455c86b99bc","male","parrainage","FALSE","FALSE","27/07/2023","17/10/2023","VRAI","TRUE"
"64c2453a02ad7455c86b99aa","male","bouche à oreille","FALSE","FALSE","27/07/2023","20/11/2023","VRAI","TRUE"
"64c2280402ad7455c86b9969","female","autre","TRUE","TRUE","27/07/2023","27/07/2023","VRAI","TRUE"
"64c0f98e02ad7455c86b979d","male","linkedin","FALSE","TRUE","26/07/2023","28/07/2023","VRAI","TRUE"
"64c0ee5902ad7455c86b9790","female","autre","TRUE","FALSE","26/07/2023","26/07/2023","VRAI","TRUE"
"64c0cbf302ad7455c86b9711","male","linkedin","TRUE","TRUE","26/07/2023","26/09/2023","VRAI","TRUE"
"64bffb2902ad7455c86b9386","male","linkedin","FALSE","FALSE","25/07/2023","25/07/2023","VRAI","TRUE"
"64bfeef202ad7455c86b936e","male","bouche à oreille","FALSE","FALSE","25/07/2023","27/07/2023","VRAI","TRUE"
"64bfee0b02ad7455c86b936c","male","entreprise partenaire","FALSE","FALSE","25/07/2023","25/07/2023","VRAI","TRUE"
"64bfe38a02ad7455c86b9357","female","linkedin","TRUE","TRUE","25/07/2023","06/11/2023","VRAI","TRUE"
"64bfcd0c02ad7455c86b916d","male","bouche à oreille","FALSE","FALSE","25/07/2023","01/08/2023","VRAI","TRUE"
"64bf934102ad7455c86b8f1d","male","linkedin","FALSE","TRUE","25/07/2023","25/07/2023","VRAI","TRUE"
"64bea3d902ad7455c86b8ca3","male","recherche web","TRUE","FALSE","24/07/2023","24/07/2023","VRAI","TRUE"
"64be7ec3044a1149b7aba2de","male","linkedin","FALSE","FALSE","24/07/2023","09/11/2023","VRAI","TRUE"
"64be6eac044a1149b7aba2b0","female","bouche à oreille","FALSE","FALSE","24/07/2023","24/07/2023","VRAI","TRUE"
"64be46e4044a1149b7aba254","male","linkedin","FALSE","FALSE","24/07/2023","24/07/2023","VRAI","TRUE"
"64ba9ed5044a1149b7ab9db5","male","recherche web","FALSE","FALSE","21/07/2023","03/11/2023","VRAI","TRUE"
"64b937fb044a1149b7ab9a86","male","bouche à oreille","FALSE","FALSE","20/07/2023","01/09/2023","VRAI","TRUE"
"64b8f50284e22e017f49474d","male","bouche à oreille","TRUE","TRUE","20/07/2023","08/10/2023","VRAI","TRUE"
"64b7e59184e22e017f494548","male","linkedin","FALSE","FALSE","19/07/2023","19/07/2023","VRAI","TRUE"
"64b6940784e22e017f4942f0","male","linkedin","FALSE","FALSE","18/07/2023","19/07/2023","VRAI","TRUE"
"64b5eb225b32d14c2c8daa97","male","linkedin","FALSE","FALSE","18/07/2023","20/10/2023","VRAI","TRUE"
"64b5e8eb5b32d14c2c8daa91","male","recherche web","FALSE","FALSE","18/07/2023","08/11/2023","VRAI","TRUE"
"64b553945b32d14c2c8da9a8","female","bouche à oreille","TRUE","TRUE","17/07/2023","04/12/2023","VRAI","TRUE"
"64b53d685b32d14c2c8da936","male","autre","FALSE","FALSE","17/07/2023","13/09/2023","VRAI","TRUE"
"64b532f35b32d14c2c8da90f","female","bouche à oreille","FALSE","FALSE","17/07/2023","17/07/2023","VRAI","TRUE"
"64b4f0233ada0550cb50fe32","female","autre","FALSE","FALSE","17/07/2023","17/07/2023","VRAI","TRUE"
"64b4eaba3ada0550cb50fe1d","male","bouche à oreille","FALSE","FALSE","17/07/2023","17/07/2023","VRAI","TRUE"
"64b401523ada0550cb50fcfb","male","autre","FALSE","FALSE","16/07/2023","19/07/2023","VRAI","TRUE"
"64b290c83ada0550cb50fb62","male","bouche à oreille","FALSE","FALSE","15/07/2023","15/07/2023","VRAI","TRUE"
"64b047cd3ada0550cb50f87c","male","recherche web","FALSE","TRUE","13/07/2023","13/07/2023","VRAI","TRUE"
"64b0039ecb34de02d72d4274","female","autre","TRUE","TRUE","13/07/2023","17/07/2023","VRAI","TRUE"
"64afcdb8cb34de02d72d4200","female","autre","FALSE","FALSE","13/07/2023","13/07/2023","VRAI","TRUE"
"64af1775cb34de02d72d40b2","female","autre","TRUE","TRUE","12/07/2023","12/07/2023","VRAI","TRUE"
"64aedc22cb34de02d72d4096","female","autre","TRUE","FALSE","12/07/2023","28/09/2023","VRAI","TRUE"
"64aeca07cb34de02d72d407b","male","bouche à oreille","FALSE","FALSE","12/07/2023","20/07/2023","VRAI","TRUE"
"64aea91acb34de02d72d4019","female","autre","TRUE","FALSE","12/07/2023","29/11/2023","VRAI","TRUE"
"64ae7e0bcb34de02d72d3fae","female","bouche à oreille","FALSE","FALSE","12/07/2023","17/08/2023","VRAI","TRUE"
"64add6eacb34de02d72d3d5d","female","linkedin","FALSE","FALSE","12/07/2023","11/07/2023","VRAI","TRUE"
"64ad5837cb34de02d72d3c0e","male","bouche à oreille","FALSE","FALSE","11/07/2023","14/09/2023","VRAI","TRUE"
"64ad56cccb34de02d72d3c0b","male","bouche à oreille","FALSE","FALSE","11/07/2023","25/09/2023","VRAI","TRUE"
"64ad4f4ccb34de02d72d3bfc","male","autre","FALSE","FALSE","11/07/2023","11/07/2023","VRAI","TRUE"
"64ad442dff87447529522011","male","bouche à oreille","TRUE","FALSE","11/07/2023","11/07/2023","VRAI","TRUE"
"64ad02d5623ab5685e149495","male","bouche à oreille","TRUE","TRUE","11/07/2023","17/10/2023","VRAI","TRUE"
"64abf8c70c73164841e4cbef","female","autre","FALSE","TRUE","10/07/2023","25/09/2023","VRAI","TRUE"
"64abb7d90c73164841e4cb40","male","association partenaire","TRUE","TRUE","10/07/2023","16/10/2023","VRAI","TRUE"
"64a9b5ec0c73164841e4c98c","male","autre","FALSE","FALSE","08/07/2023","02/11/2023","VRAI","TRUE"
"64a98ac10c73164841e4c947","female","bouche à oreille","FALSE","TRUE","08/07/2023","08/07/2023","VRAI","TRUE"
"64a7f83b0c73164841e4c5ec","female","parrainage","FALSE","FALSE","07/07/2023","07/07/2023","VRAI","TRUE"
"64a7f6080c73164841e4c5e8","female","autre","FALSE","TRUE","07/07/2023","07/07/2023","VRAI","TRUE"
"64a6d7e7e0843b7be97f5d8a","male","bouche à oreille","FALSE","FALSE","06/07/2023","11/10/2023","VRAI","TRUE"
"64a6b83ce0843b7be97f5d14","female","autre","FALSE","TRUE","06/07/2023","06/07/2023","VRAI","TRUE"
"64a69389e0843b7be97f5c78","female","autre","FALSE","TRUE","06/07/2023","06/07/2023","VRAI","TRUE"
"64a69305e0843b7be97f5c72","male","autre","FALSE","FALSE","06/07/2023","24/07/2023","VRAI","TRUE"
"64a58ce9e0843b7be97f5ade","female","autre","TRUE","TRUE","05/07/2023","05/07/2023","VRAI","TRUE"
"64a575dfe0843b7be97f5a84","male","autre","FALSE","FALSE","05/07/2023","11/07/2023","VRAI","TRUE"
"64a5722ae0843b7be97f5a73","male","autre","FALSE","TRUE","05/07/2023","05/07/2023","VRAI","TRUE"
"64a56c1ce0843b7be97f5a48","female","parrainage","FALSE","FALSE","05/07/2023","05/07/2023","VRAI","TRUE"
"64a569d4e0843b7be97f5a2d","male","parrainage","FALSE","TRUE","05/07/2023","05/07/2023","VRAI","TRUE"
"64a56609e0843b7be97f5a08","male","bouche à oreille","TRUE","TRUE","05/07/2023","25/08/2023","VRAI","TRUE"
"64a54988e0843b7be97f596e","female","bouche à oreille","FALSE","TRUE","05/07/2023","14/09/2023","VRAI","TRUE"
"64a5339fe0843b7be97f5930","male","autre","TRUE","FALSE","05/07/2023","05/07/2023","VRAI","TRUE"
"64a28a35e0843b7be97f5345","female","autre","FALSE","FALSE","03/07/2023","05/07/2023","VRAI","TRUE"
"64a04699e0843b7be97f4fd4","female","bouche à oreille","FALSE","FALSE","01/07/2023","01/07/2023","VRAI","TRUE"
"649ef3c8e0843b7be97f4e50","male","entreprise partenaire","FALSE","FALSE","30/06/2023","24/11/2023","VRAI","TRUE"
"649e8e91e0843b7be97f4d04","male","autre","FALSE","FALSE","30/06/2023","30/06/2023","VRAI","TRUE"
"649d8f29e0843b7be97f4b20","female","bouche à oreille","TRUE","TRUE","29/06/2023","13/10/2023","VRAI","TRUE"
"649d3fe0e0843b7be97f4a71","female","bouche à oreille","TRUE","TRUE","29/06/2023","30/08/2023","VRAI","TRUE"
"649c6227e0843b7be97f4923","female","bouche à oreille","FALSE","FALSE","28/06/2023","17/10/2023","VRAI","TRUE"
"649b01ace0843b7be97f463d","male","autre","FALSE","FALSE","27/06/2023","11/07/2023","VRAI","TRUE"
"649aa00fe0843b7be97f44af","female","recherche web","FALSE","FALSE","27/06/2023","25/10/2023","VRAI","TRUE"
"649a9c79e0843b7be97f44a8","female","autre","TRUE","FALSE","27/06/2023","12/07/2023","VRAI","TRUE"
"6499b3ace0843b7be97f429f","male","bouche à oreille","FALSE","FALSE","26/06/2023","03/10/2023","VRAI","TRUE"
"6499922ce0843b7be97f41cc","male","recherche web","FALSE","FALSE","26/06/2023","26/06/2023","VRAI","TRUE"
"64996e8de0843b7be97f4173","female","autre","TRUE","TRUE","26/06/2023","13/11/2023","VRAI","TRUE"
"6496bee5e0843b7be97f3d85","male","bouche à oreille","FALSE","TRUE","24/06/2023","03/10/2023","VRAI","TRUE"
"64943869be132659d9fe28a5","male","bouche à oreille","FALSE","FALSE","22/06/2023","22/06/2023","VRAI","TRUE"
"6493e8cebe132659d9fe274a","male","autre","TRUE","TRUE","22/06/2023","24/08/2023","VRAI","TRUE"
"6492a905be132659d9fe24df","female","autre","FALSE","FALSE","21/06/2023","28/06/2023","VRAI","TRUE"
"64924772be132659d9fe247b","female","bouche à oreille","FALSE","TRUE","21/06/2023","21/06/2023","VRAI","TRUE"
"6491fc54be132659d9fe23d7","female","bouche à oreille","TRUE","TRUE","20/06/2023","20/06/2023","VRAI","TRUE"
"6491ccffbe132659d9fe2390","female","bouche à oreille","FALSE","FALSE","20/06/2023","28/06/2023","VRAI","TRUE"
"64919885be132659d9fe22a1","female","bouche à oreille","FALSE","TRUE","20/06/2023","27/06/2023","VRAI","TRUE"
"64916a32be132659d9fe2205","male","recherche web","FALSE","FALSE","20/06/2023","18/10/2023","VRAI","TRUE"
"6490b459be132659d9fe20c0","female","bouche à oreille","FALSE","FALSE","19/06/2023","23/06/2023","VRAI","TRUE"
"649011bcbe132659d9fe1f38","female","autre","FALSE","FALSE","19/06/2023","19/06/2023","VRAI","TRUE"
"648d7685be132659d9fe1ba7","male","association partenaire","TRUE","TRUE","17/06/2023","21/09/2023","VRAI","TRUE"
"648c6187bf50bf6e8c8e4ae6","female","bouche à oreille","FALSE","FALSE","16/06/2023","16/06/2023","VRAI","TRUE"
"648c5666bf50bf6e8c8e4aac","female","bouche à oreille","FALSE","FALSE","16/06/2023","21/11/2023","VRAI","TRUE"
"648bf6b4bf50bf6e8c8e498d","female","bouche à oreille","FALSE","TRUE","16/06/2023","26/11/2023","VRAI","TRUE"
"648b6540bf50bf6e8c8e4896","male","entreprise partenaire","TRUE","TRUE","15/06/2023","21/11/2023","VRAI","TRUE"
"648b0698bf50bf6e8c8e4806","female","autre","FALSE","FALSE","15/06/2023","15/06/2023","VRAI","TRUE"
"648b0651bf50bf6e8c8e4804","female","bouche à oreille","FALSE","TRUE","15/06/2023","23/06/2023","VRAI","TRUE"
"648ae2a9bf50bf6e8c8e47c8","female","bouche à oreille","FALSE","FALSE","15/06/2023","15/06/2023","VRAI","TRUE"
"64896b6e16b46110c144d1eb","male","autre","FALSE","TRUE","14/06/2023","28/11/2023","VRAI","TRUE"
"6489691316b46110c144d1e3","female","autre","FALSE","FALSE","14/06/2023","10/07/2023","VRAI","TRUE"
"6488787116b46110c144d044","female","bouche à oreille","FALSE","FALSE","13/06/2023","14/06/2023","VRAI","TRUE"
"6488749416b46110c144d024","male","recherche web","FALSE","FALSE","13/06/2023","07/11/2023","VRAI","TRUE"
"64883bd916b46110c144cf02","female","autre","TRUE","FALSE","13/06/2023","29/06/2023","VRAI","TRUE"
"64871d8d0f428d0ac2be0d8a","male","autre","FALSE","TRUE","12/06/2023","12/06/2023","VRAI","TRUE"
"6486e3990f428d0ac2be0c37","female","entreprise partenaire","FALSE","FALSE","12/06/2023","14/06/2023","VRAI","TRUE"
"6486d7950f428d0ac2be0c0a","male","association partenaire","FALSE","FALSE","12/06/2023","15/06/2023","VRAI","TRUE"
"64857c230f428d0ac2be0a31","male","autre","TRUE","FALSE","11/06/2023","11/06/2023","VRAI","TRUE"
"6484b6940f428d0ac2be099b","female","recherche web","FALSE","FALSE","10/06/2023","10/06/2023","VRAI","TRUE"
"648467d80f428d0ac2be091d","male","parrainage","FALSE","FALSE","10/06/2023","19/08/2023","VRAI","TRUE"
"648455ec0f428d0ac2be08ed","male","entreprise partenaire","FALSE","TRUE","10/06/2023","10/07/2023","VRAI","TRUE"
"648353480f428d0ac2be0749","female","bouche à oreille","FALSE","TRUE","09/06/2023","13/06/2023","VRAI","TRUE"
"64832fbc0f428d0ac2be06ee","male","autre","FALSE","FALSE","09/06/2023","09/06/2023","VRAI","TRUE"
"6482f4d0dc1d565aa601967d","male","autre","FALSE","FALSE","09/06/2023","16/11/2023","VRAI","TRUE"
"6481d9a50a45f03a65e00fb4","female","autre","FALSE","FALSE","08/06/2023","08/06/2023","VRAI","TRUE"
"6481ade00a45f03a65e00f3a","male","bouche à oreille","TRUE","FALSE","08/06/2023","13/06/2023","VRAI","TRUE"
"6480931a0a45f03a65e00c6e","male","bouche à oreille","TRUE","TRUE","07/06/2023","09/06/2023","VRAI","TRUE"
"647f635b0a45f03a65e009a5","male","autre","TRUE","FALSE","06/06/2023","02/08/2023","VRAI","TRUE"
"647f4a400a45f03a65e00955","female","bouche à oreille","FALSE","FALSE","06/06/2023","13/07/2023","VRAI","TRUE"
"647f085c0a45f03a65e008c1","female","entreprise partenaire","TRUE","FALSE","06/06/2023","14/11/2023","VRAI","TRUE"
"647eff740a45f03a65e008b1","male","autre","FALSE","FALSE","06/06/2023","07/07/2023","VRAI","TRUE"
"647ed53e0a45f03a65e0077f","female","autre","FALSE","FALSE","06/06/2023","07/06/2023","VRAI","TRUE"
"647ddfb20a45f03a65e005e4","female","bouche à oreille","FALSE","FALSE","05/06/2023","15/06/2023","VRAI","TRUE"
"647dd4cf0a45f03a65e005c8","male","autre","FALSE","FALSE","05/06/2023","07/11/2023","VRAI","TRUE"
"647dab690a45f03a65e0057e","female","recherche web","FALSE","FALSE","05/06/2023","05/06/2023","VRAI","TRUE"
"647d80060a45f03a65e00528","male","bouche à oreille","FALSE","FALSE","05/06/2023","07/06/2023","VRAI","TRUE"
"647cd8850a45f03a65e004ab","female","bouche à oreille","TRUE","TRUE","04/06/2023","04/06/2023","VRAI","TRUE"
"647a3c620a45f03a65e0016d","male","autre","FALSE","FALSE","02/06/2023","30/07/2023","VRAI","TRUE"
"647a090b0a45f03a65e00100","male","autre","FALSE","TRUE","02/06/2023","06/10/2023","VRAI","TRUE"
"6479e1c70a45f03a65e00030","male","autre","FALSE","FALSE","02/06/2023","31/08/2023","VRAI","TRUE"
"6479b7469604a319f621a0ab","female","bouche à oreille","FALSE","TRUE","02/06/2023","27/10/2023","VRAI","TRUE"
"6479a9059604a319f621a06b","male","autre","FALSE","FALSE","02/06/2023","10/07/2023","VRAI","TRUE"
"6478abcc9604a319f6219e10","male","recherche web","FALSE","FALSE","01/06/2023","01/06/2023","VRAI","TRUE"
"647617c5445e3d50d9d0ffd2","male","recherche web","FALSE","FALSE","30/05/2023","30/05/2023","VRAI","TRUE"
"6475fb4f8bf9c937a0e1274a","female","parrainage","FALSE","FALSE","30/05/2023","30/05/2023","VRAI","TRUE"
"6474d5398bf9c937a0e125df","female","bouche à oreille","TRUE","TRUE","29/05/2023","29/05/2023","VRAI","TRUE"
"6474b2628bf9c937a0e12597","female","recherche web","TRUE","TRUE","29/05/2023","29/05/2023","VRAI","TRUE"
"64749d588bf9c937a0e12583","female","autre","TRUE","TRUE","29/05/2023","06/09/2023","VRAI","TRUE"
"6474627a8bf9c937a0e1254a","male","bouche à oreille","TRUE","FALSE","29/05/2023","29/05/2023","VRAI","TRUE"
